week_start,region_x,sub_region_x,country_name_x,city_name,completed_trips,completed_cash_trips,surged_trips,requests,sessions,driver_cancellations,rider_cancellations,unfulfilled_trips
2018/12/31,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,28,0,0,32,545,1,3,0
2019/02/25,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,9,0,0,11,416,2,1,0
2019/04/01,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,33,0,0,39,504,1,6,0
2018/12/10,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,32,0,0,38,506,1,6,0
2019/02/04,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,18,0,0,23,380,1,4,0
2018/11/12,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,6,0,0,8,373,0,2,0
2018/11/19,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,22,0,0,28,460,1,5,0
2019/03/04,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,14,0,0,16,420,1,2,0
2018/11/05,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,7,0,0,8,355,1,1,0
2019/01/07,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,10,0,0,12,358,0,1,0
2019/03/18,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,33,0,0,39,477,1,4,0
2019/01/21,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,4,0,0,5,373,0,1,0
2018/11/26,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,20,0,0,23,1,1,3,0
2019/03/11,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,22,0,0,25,425,1,2,0
2019/01/14,EMEA - WSE,France & Switzerland & Austria,France,Mulhouse,8,0,0,9,403,0,1,0
2019/01/07,EMEA - MEA,Pakistan,Pakistan,Multan,1551,2102,44,2115,3499,62,494,7
2018/11/26,EMEA - MEA,Pakistan,Pakistan,Multan,3457,4732,0,4754,75,91,1129,77
2019/03/04,EMEA - MEA,Pakistan,Pakistan,Multan,597,931,2,947,2567,43,304,4
2018/11/05,EMEA - MEA,Pakistan,Pakistan,Multan,2086,3080,9,3102,4364,56,954,6
2018/12/03,EMEA - MEA,Pakistan,Pakistan,Multan,2352,3455,301,3478,4477,117,951,58
2019/01/21,EMEA - MEA,Pakistan,Pakistan,Multan,851,1259,3,1280,3120,54,372,4
2019/03/18,EMEA - MEA,Pakistan,Pakistan,Multan,669,1054,2,1065,2679,48,343,5
2019/01/28,EMEA - MEA,Pakistan,Pakistan,Multan,821,1267,17,1288,3071,53,407,8
2019/03/25,EMEA - MEA,Pakistan,Pakistan,Multan,705,1054,2,1096,2690,53,334,4
2019/02/04,EMEA - MEA,Pakistan,Pakistan,Multan,692,1062,4,1073,2763,45,332,3
2019/04/01,EMEA - MEA,Pakistan,Pakistan,Multan,617,938,1,949,2637,51,277,4
2018/12/10,EMEA - MEA,Pakistan,Pakistan,Multan,2197,2976,55,2993,4911,77,708,11
2019/03/11,EMEA - MEA,Pakistan,Pakistan,Multan,625,978,2,991,2613,48,311,7
2019/01/14,EMEA - MEA,Pakistan,Pakistan,Multan,1486,2013,39,2030,3664,61,474,10
2018/11/19,EMEA - MEA,Pakistan,Pakistan,Multan,5655,7156,0,7178,7395,82,1379,63
2018/11/12,EMEA - MEA,Pakistan,Pakistan,Multan,3617,5086,0,5107,5957,74,1382,35
2019/02/11,EMEA - MEA,Pakistan,Pakistan,Multan,625,974,1,985,2602,46,312,3
2018/12/17,EMEA - MEA,Pakistan,Pakistan,Multan,2498,3276,163,3299,5062,76,720,6
2019/04/08,EMEA - MEA,Pakistan,Pakistan,Multan,613,967,1,988,2516,55,313,7
2019/04/22,EMEA - MEA,Pakistan,Pakistan,Multan,581,869,0,882,0,43,254,4
2019/02/25,EMEA - MEA,Pakistan,Pakistan,Multan,629,1000,12,1020,2647,46,336,8
2018/12/31,EMEA - MEA,Pakistan,Pakistan,Multan,1698,2308,72,2323,4056,68,543,14
2019/04/15,EMEA - MEA,Pakistan,Pakistan,Multan,595,906,3,930,1331,47,281,7
2019/02/18,EMEA - MEA,Pakistan,Pakistan,Multan,694,1136,19,1154,2943,52,394,13
2018/12/24,EMEA - MEA,Pakistan,Pakistan,Multan,2037,2767,174,2791,4850,75,661,19
2019/01/14,EMEA - WSE,Germany,Germany,Munich,5543,0,797,6160,14244,150,459,9
2019/03/11,EMEA - WSE,Germany,Germany,Munich,6674,0,840,8448,16581,158,1248,369
2018/11/12,EMEA - WSE,Germany,Germany,Munich,4878,0,1125,5631,13129,134,612,8
2018/11/05,EMEA - WSE,Germany,Germany,Munich,4389,0,426,4904,10960,105,407,2
2019/04/22,EMEA - WSE,Germany,Germany,Munich,5931,0,1008,7251,0,144,897,279
2019/03/04,EMEA - WSE,Germany,Germany,Munich,5730,0,236,6516,14153,100,591,95
2018/11/19,EMEA - WSE,Germany,Germany,Munich,4516,0,356,5002,11889,115,369,3
2018/12/31,EMEA - WSE,Germany,Germany,Munich,4744,0,1185,6360,13333,155,907,555
2019/01/28,EMEA - WSE,Germany,Germany,Munich,5741,0,671,7215,14756,160,984,331
2019/03/25,EMEA - WSE,Germany,Germany,Munich,6143,0,505,7143,14179,121,732,147
2018/11/26,EMEA - WSE,Germany,Germany,Munich,5039,0,921,6118,26,136,814,130
2018/12/03,EMEA - WSE,Germany,Germany,Munich,5180,0,1142,6325,12266,140,847,158
2019/02/25,EMEA - WSE,Germany,Germany,Munich,5514,0,291,6278,13912,114,572,79
2019/01/21,EMEA - WSE,Germany,Germany,Munich,5252,0,322,6067,13120,124,616,75
2019/02/04,EMEA - WSE,Germany,Germany,Munich,5952,0,578,7797,15148,168,1142,535
2018/12/10,EMEA - WSE,Germany,Germany,Munich,5524,0,1495,7123,15499,183,1092,325
2019/04/01,EMEA - WSE,Germany,Germany,Munich,6682,0,647,7923,16607,154,930,158
2019/01/07,EMEA - WSE,Germany,Germany,Munich,4628,0,556,5150,11826,125,391,6
2019/03/18,EMEA - WSE,Germany,Germany,Munich,6436,0,799,7571,16355,131,824,181
2019/04/08,EMEA - WSE,Germany,Germany,Munich,7531,0,1301,10140,20804,260,1651,698
2018/12/17,EMEA - WSE,Germany,Germany,Munich,5249,0,642,6268,13203,151,801,67
2019/02/11,EMEA - WSE,Germany,Germany,Munich,5334,0,333,5894,13193,117,440,3
2019/04/15,EMEA - WSE,Germany,Germany,Munich,5350,0,164,6201,6357,110,605,136
2019/02/18,EMEA - WSE,Germany,Germany,Munich,5449,0,220,6155,12600,121,536,49
2018/12/24,EMEA - WSE,Germany,Germany,Munich,4189,0,190,4672,11635,109,327,47
2019/03/25,EMEA - MEA,SSA,Kenya,Nairobi,57650,62414,3166,74655,101032,1859,13523,1622
2018/12/24,EMEA - MEA,SSA,Kenya,Nairobi,34772,44226,4550,50523,79810,1786,9937,4028
2019/04/15,EMEA - MEA,SSA,Kenya,Nairobi,54505,58031,3166,67959,55054,1878,10446,1130
2019/02/11,EMEA - MEA,SSA,Kenya,Nairobi,51258,57049,3480,68383,95548,1656,13022,2446
2018/12/03,EMEA - MEA,SSA,Kenya,Nairobi,50635,63243,9371,75457,88499,2297,16818,5707
2018/12/17,EMEA - MEA,SSA,Kenya,Nairobi,52588,64293,11252,75824,109069,2457,14982,5796
2019/04/08,EMEA - MEA,SSA,Kenya,Nairobi,58735,63897,4549,75514,104717,1949,12675,2156
2019/04/01,EMEA - MEA,SSA,Kenya,Nairobi,57759,70115,5005,82634,110175,2052,17823,5001
2019/01/28,EMEA - MEA,SSA,Kenya,Nairobi,49778,53131,3594,64197,91085,1575,11313,1530
2019/02/18,EMEA - MEA,SSA,Kenya,Nairobi,52041,55033,3023,67116,95308,1612,11766,1697
2018/12/31,EMEA - MEA,SSA,Kenya,Nairobi,40691,44631,3260,51992,83490,1727,8226,1348
2019/04/22,EMEA - MEA,SSA,Kenya,Nairobi,55535,63627,5670,74486,0,2055,14043,2853
2019/02/04,EMEA - MEA,SSA,Kenya,Nairobi,49891,54607,3372,65768,88506,1568,12433,1876
2019/02/25,EMEA - MEA,SSA,Kenya,Nairobi,53955,59921,3459,71735,100172,1702,13495,2582
2018/12/10,EMEA - MEA,SSA,Kenya,Nairobi,50979,62218,9515,73856,108899,2354,15039,5485
2018/11/12,EMEA - MEA,SSA,Kenya,Nairobi,44849,46032,2408,56050,89395,1573,8659,969
2018/11/19,EMEA - MEA,SSA,Kenya,Nairobi,45142,45605,2341,55871,87421,1524,8434,771
2018/11/05,EMEA - MEA,SSA,Kenya,Nairobi,42288,41092,1605,50617,72880,1441,6840,47
2019/03/04,EMEA - MEA,SSA,Kenya,Nairobi,55830,60438,3035,72479,102451,1986,12891,1772
2019/01/07,EMEA - MEA,SSA,Kenya,Nairobi,44638,44855,3635,54536,84083,1409,7974,514
2018/11/26,EMEA - MEA,SSA,Kenya,Nairobi,48592,54533,5646,65752,313,1891,12688,2581
2019/03/18,EMEA - MEA,SSA,Kenya,Nairobi,54216,57469,2634,69412,97751,1680,12134,1382
2019/01/21,EMEA - MEA,SSA,Kenya,Nairobi,46838,46958,3488,57609,87536,1417,8840,514
2019/01/14,EMEA - MEA,SSA,Kenya,Nairobi,44107,44405,3030,54074,83834,1364,8074,528
2019/03/11,EMEA - MEA,SSA,Kenya,Nairobi,54665,58246,3209,70464,98943,1820,12543,1436
2019/01/21,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,441,0,0,0
2018/11/26,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,3,0,0,0
2019/03/18,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,443,0,0,0
2018/11/19,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,416,0,0,0
2018/11/12,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,408,0,0,0
2018/12/10,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,414,0,0,0
2018/11/05,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,393,0,0,0
2019/01/07,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,333,0,0,0
2019/02/04,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,394,0,0,0
2019/04/01,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,491,0,0,0
2019/03/04,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,441,0,0,0
2019/01/28,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,406,0,0,0
2019/02/11,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,426,0,0,0
2019/04/08,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,421,0,0,0
2018/12/17,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,418,0,0,0
2019/03/25,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,87,0,0,0
2019/01/14,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,78,0,0,0
2018/12/03,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,64,0,0,0
2019/03/11,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,85,0,0,0
2018/12/24,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,103,0,0,0
2019/04/15,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,35,0,0,0
2018/12/31,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,99,0,0,0
2019/04/22,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,0,0,0,0
2019/02/18,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,83,0,0,0
2019/02/25,EMEA - NEE,Benelux,Belgium,Namur,0,0,0,0,88,0,0,0
2018/11/19,EMEA - WSE,France & Switzerland & Austria,France,Nancy,23,0,0,30,919,1,5,0
2019/04/08,EMEA - WSE,France & Switzerland & Austria,France,Nancy,53,0,0,66,1107,2,12,0
2018/12/17,EMEA - WSE,France & Switzerland & Austria,France,Nancy,27,0,1,35,1030,1,7,0
2019/02/11,EMEA - WSE,France & Switzerland & Austria,France,Nancy,18,0,0,22,1002,1,4,0
2019/02/04,EMEA - WSE,France & Switzerland & Austria,France,Nancy,12,0,0,16,1003,1,4,0
2019/04/01,EMEA - WSE,France & Switzerland & Austria,France,Nancy,56,0,0,68,1256,3,9,0
2018/11/26,EMEA - WSE,France & Switzerland & Austria,France,Nancy,20,0,0,26,2,1,5,0
2018/12/10,EMEA - WSE,France & Switzerland & Austria,France,Nancy,24,0,0,30,927,1,6,0
2019/03/18,EMEA - WSE,France & Switzerland & Austria,France,Nancy,52,0,0,66,1065,2,12,0
2019/01/21,EMEA - WSE,France & Switzerland & Austria,France,Nancy,20,0,0,24,980,2,3,0
2019/04/15,EMEA - WSE,France & Switzerland & Austria,France,Nancy,40,0,0,50,474,2,8,0
2018/12/24,EMEA - WSE,France & Switzerland & Austria,France,Nancy,32,0,0,39,1326,2,5,0
2018/12/03,EMEA - WSE,France & Switzerland & Austria,France,Nancy,20,0,0,27,808,1,6,0
2019/03/25,EMEA - WSE,France & Switzerland & Austria,France,Nancy,59,0,0,74,1092,2,13,0
2019/01/28,EMEA - WSE,France & Switzerland & Austria,France,Nancy,28,0,0,33,1035,1,5,0
2018/11/05,EMEA - WSE,France & Switzerland & Austria,France,Nancy,25,0,1,34,869,2,8,0
2019/02/18,EMEA - WSE,France & Switzerland & Austria,France,Nancy,17,0,0,22,841,1,4,0
2018/11/12,EMEA - WSE,France & Switzerland & Austria,France,Nancy,27,0,0,34,880,1,5,0
2019/02/25,EMEA - WSE,France & Switzerland & Austria,France,Nancy,30,0,0,37,1063,1,6,0
2018/12/31,EMEA - WSE,France & Switzerland & Austria,France,Nancy,28,0,0,36,1090,2,6,0
2019/04/22,EMEA - WSE,France & Switzerland & Austria,France,Nancy,52,0,0,65,0,2,10,0
2019/03/11,EMEA - WSE,France & Switzerland & Austria,France,Nancy,45,0,0,55,1082,3,7,0
2019/01/14,EMEA - WSE,France & Switzerland & Austria,France,Nancy,26,0,0,33,962,1,5,0
2019/01/07,EMEA - WSE,France & Switzerland & Austria,France,Nancy,22,0,0,27,905,2,4,0
2019/03/04,EMEA - WSE,France & Switzerland & Austria,France,Nancy,49,0,0,59,1087,2,7,0
2019/03/04,EMEA - WSE,France & Switzerland & Austria,France,Nantes,3154,183,701,3669,8083,94,400,21
2019/01/07,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2529,115,550,2801,6101,68,199,6
2018/11/05,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2821,120,764,3152,6687,68,257,6
2018/11/12,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2850,124,882,3198,6608,69,273,6
2019/04/15,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2757,219,278,3213,2785,126,308,22
2019/02/18,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2419,134,416,2714,5688,69,212,13
2018/12/24,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2047,101,371,2278,6295,60,166,6
2019/01/21,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2703,116,534,3047,6937,76,257,11
2019/03/18,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2915,175,419,3334,7238,85,323,11
2018/11/26,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2787,112,852,3155,14,70,283,14
2019/03/25,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2850,179,448,3242,6404,84,299,10
2019/03/11,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2988,208,477,3487,7035,96,385,19
2018/12/03,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2906,117,849,3291,6180,85,289,10
2019/01/28,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2816,144,470,3603,7232,77,489,221
2019/02/25,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2848,137,548,3212,7286,81,271,12
2018/12/31,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2999,149,1119,3406,7668,98,280,29
2019/04/22,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2889,219,616,3458,0,122,406,41
2019/01/14,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2608,97,647,2900,6634,71,213,8
2019/02/04,EMEA - WSE,France & Switzerland & Austria,France,Nantes,3004,141,800,3534,7724,89,412,28
2018/12/10,EMEA - WSE,France & Switzerland & Austria,France,Nantes,3025,125,863,3391,7549,85,271,9
2019/02/11,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2700,170,574,3327,6680,79,399,150
2019/04/08,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2926,212,502,3392,7501,112,339,17
2018/12/17,EMEA - WSE,France & Switzerland & Austria,France,Nantes,3147,114,1273,3571,7905,90,321,13
2019/04/01,EMEA - WSE,France & Switzerland & Austria,France,Nantes,3281,205,757,3835,8519,107,421,26
2018/11/19,EMEA - WSE,France & Switzerland & Austria,France,Nantes,2735,113,787,3050,7022,65,243,7
2019/03/11,EMEA - WSE,Southwest Europe,Italy,Napoli,2,2,0,2,932,0,0,0
2019/01/14,EMEA - WSE,Southwest Europe,Italy,Napoli,6,6,0,6,762,0,0,0
2018/11/12,EMEA - WSE,Southwest Europe,Italy,Napoli,2,2,0,2,770,0,0,0
2018/11/05,EMEA - WSE,Southwest Europe,Italy,Napoli,1,2,0,2,821,0,0,0
2018/11/19,EMEA - WSE,Southwest Europe,Italy,Napoli,1,2,0,2,789,0,0,0
2018/12/31,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,992,0,0,0
2019/04/22,EMEA - WSE,Southwest Europe,Italy,Napoli,1,1,0,1,0,0,0,0
2019/02/25,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,879,0,0,0
2018/12/03,EMEA - WSE,Southwest Europe,Italy,Napoli,2,2,0,2,692,0,0,0
2019/03/25,EMEA - WSE,Southwest Europe,Italy,Napoli,4,4,0,4,947,0,0,0
2018/11/26,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,2,0,0,0
2019/01/28,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,735,0,0,0
2019/02/04,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,744,0,0,0
2019/04/01,EMEA - WSE,Southwest Europe,Italy,Napoli,2,2,0,3,1214,0,1,0
2018/12/10,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,698,0,0,0
2019/03/18,EMEA - WSE,Southwest Europe,Italy,Napoli,1,1,0,1,944,0,0,0
2019/01/07,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,781,0,0,0
2019/03/04,EMEA - WSE,Southwest Europe,Italy,Napoli,1,1,0,1,943,0,0,0
2019/01/21,EMEA - WSE,Southwest Europe,Italy,Napoli,2,2,0,2,784,0,0,0
2019/04/08,EMEA - WSE,Southwest Europe,Italy,Napoli,2,2,0,2,1292,0,0,0
2018/12/24,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,1058,0,0,0
2019/02/18,EMEA - WSE,Southwest Europe,Italy,Napoli,4,4,0,5,881,0,1,0
2019/02/11,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,821,0,0,0
2018/12/17,EMEA - WSE,Southwest Europe,Italy,Napoli,0,0,0,0,748,0,0,0
2019/04/15,EMEA - WSE,Southwest Europe,Italy,Napoli,1,1,0,6,697,0,4,1
2019/03/25,EMEA - WSE,France & Switzerland & Austria,France,Nice,6498,722,148,7251,14425,170,577,6
2019/02/11,EMEA - WSE,France & Switzerland & Austria,France,Nice,5447,581,110,6138,12497,111,538,43
2018/12/17,EMEA - WSE,France & Switzerland & Austria,France,Nice,5508,466,240,6279,12877,121,609,40
2019/04/08,EMEA - WSE,France & Switzerland & Austria,France,Nice,8048,884,123,8903,17801,224,625,6
2018/12/03,EMEA - WSE,France & Switzerland & Austria,France,Nice,5657,442,218,6275,10684,126,485,6
2019/04/01,EMEA - WSE,France & Switzerland & Austria,France,Nice,8236,909,571,9360,18852,243,869,13
2018/11/12,EMEA - WSE,France & Switzerland & Austria,France,Nice,5309,423,294,5966,12470,124,525,7
2019/01/28,EMEA - WSE,France & Switzerland & Austria,France,Nice,5730,513,330,6518,13449,125,616,47
2019/02/18,EMEA - WSE,France & Switzerland & Austria,France,Nice,5423,564,81,5947,12414,111,410,4
2019/04/15,EMEA - WSE,France & Switzerland & Austria,France,Nice,8126,988,398,9439,8648,248,995,70
2018/12/24,EMEA - WSE,France & Switzerland & Austria,France,Nice,4941,472,107,5456,12790,109,402,5
2019/04/22,EMEA - WSE,France & Switzerland & Austria,France,Nice,8409,1039,637,9621,0,327,869,17
2019/02/25,EMEA - WSE,France & Switzerland & Austria,France,Nice,5980,624,228,6596,13944,123,489,4
2018/12/10,EMEA - WSE,France & Switzerland & Austria,France,Nice,5134,422,127,5646,12094,108,401,3
2019/02/04,EMEA - WSE,France & Switzerland & Austria,France,Nice,5880,606,268,6713,13418,127,655,52
2018/12/31,EMEA - WSE,France & Switzerland & Austria,France,Nice,6130,622,891,6946,14412,212,580,24
2018/11/19,EMEA - WSE,France & Switzerland & Austria,France,Nice,5081,407,210,5607,12340,106,417,3
2018/11/05,EMEA - WSE,France & Switzerland & Austria,France,Nice,5425,431,226,6025,12280,123,474,3
2019/01/07,EMEA - WSE,France & Switzerland & Austria,France,Nice,4920,462,138,5430,11286,111,397,2
2019/03/04,EMEA - WSE,France & Switzerland & Austria,France,Nice,6442,673,96,7092,14742,150,495,5
2019/01/21,EMEA - WSE,France & Switzerland & Austria,France,Nice,4962,453,81,5577,11847,94,491,30
2019/03/18,EMEA - WSE,France & Switzerland & Austria,France,Nice,6791,807,327,8265,16193,176,1117,181
2018/11/26,EMEA - WSE,France & Switzerland & Austria,France,Nice,5125,404,207,5680,26,110,439,6
2019/03/11,EMEA - WSE,France & Switzerland & Austria,France,Nice,10627,860,1647,12504,22925,423,1397,59
2019/01/14,EMEA - WSE,France & Switzerland & Austria,France,Nice,4929,414,94,5365,11565,95,340,1
2019/01/07,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,2,0,0,0
2019/03/04,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/01/21,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/04/15,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/02/18,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2018/12/24,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/03/18,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/03/25,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/01/28,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/03/11,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/01/14,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/02/25,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/04/22,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2018/12/31,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,1,0,0,0
2019/02/04,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/04/08,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/04/01,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/02/11,EMEA - NEE,Nordics,Norway,Nordkapp,0,0,0,0,0,0,0,0
2019/03/18,EMEA - NEE,UKI,United Kingdom,"North East, UK",12393,0,1601,14553,23008,418,1346,396
2018/11/19,EMEA - NEE,UKI,United Kingdom,"North East, UK",12009,0,3176,13695,24590,516,1075,95
2019/04/01,EMEA - NEE,UKI,United Kingdom,"North East, UK",10625,0,783,12233,19640,332,1035,240
2019/02/04,EMEA - NEE,UKI,United Kingdom,"North East, UK",12520,0,2395,15887,23943,637,2043,687
2018/12/24,EMEA - NEE,UKI,United Kingdom,"North East, UK",8491,0,1419,10810,20768,354,1385,580
2018/12/17,EMEA - NEE,UKI,United Kingdom,"North East, UK",10830,0,2615,13113,21578,438,1468,377
2018/11/26,EMEA - NEE,UKI,United Kingdom,"North East, UK",12540,0,4007,16592,0,546,2475,1032
2019/01/21,EMEA - NEE,UKI,United Kingdom,"North East, UK",12553,0,3521,15484,24711,466,1899,566
2018/12/10,EMEA - NEE,UKI,United Kingdom,"North East, UK",13167,0,5496,14952,28276,595,1064,126
2019/02/11,EMEA - NEE,UKI,United Kingdom,"North East, UK",12360,0,2208,15411,23044,532,1888,631
2019/04/08,EMEA - NEE,UKI,United Kingdom,"North East, UK",9633,0,335,10410,17998,278,470,29
2018/11/12,EMEA - NEE,UKI,United Kingdom,"North East, UK",11255,0,2172,12513,20597,438,774,45
2019/02/18,EMEA - NEE,UKI,United Kingdom,"North East, UK",12403,0,2171,14008,22450,470,974,162
2019/04/15,EMEA - NEE,UKI,United Kingdom,"North East, UK",10868,0,963,11968,7320,348,674,79
2019/01/28,EMEA - NEE,UKI,United Kingdom,"North East, UK",12696,0,4592,19285,27907,653,3580,2356
2018/12/03,EMEA - NEE,UKI,United Kingdom,"North East, UK",13327,0,4817,15106,23127,560,1107,112
2019/03/25,EMEA - NEE,UKI,United Kingdom,"North East, UK",12125,0,1515,14159,21073,395,1298,341
2018/11/05,EMEA - NEE,UKI,United Kingdom,"North East, UK",11365,0,2994,12963,21483,447,1075,76
2018/12/31,EMEA - NEE,UKI,United Kingdom,"North East, UK",8971,0,1714,10914,18329,375,1088,481
2019/04/22,EMEA - NEE,UKI,United Kingdom,"North East, UK",10296,0,1013,11352,0,325,662,69
2019/02/25,EMEA - NEE,UKI,United Kingdom,"North East, UK",12726,0,2396,16105,24816,556,1994,830
2019/01/14,EMEA - NEE,UKI,United Kingdom,"North East, UK",10180,0,1135,11596,19041,298,969,149
2019/03/11,EMEA - NEE,UKI,United Kingdom,"North East, UK",13437,0,2070,15782,23742,468,1413,464
2019/03/04,EMEA - NEE,UKI,United Kingdom,"North East, UK",12897,0,2400,15761,24713,520,1724,621
2019/01/07,EMEA - NEE,UKI,United Kingdom,"North East, UK",8503,0,502,9686,15818,223,830,130
2019/03/25,EMEA - NEE,UKI,United Kingdom,Northampton and Milton Keynes,1,0,0,133,1497,0,44,88
2018/12/24,EMEA - NEE,UKI,United Kingdom,Northampton and Milton Keynes,0,0,0,1,1900,0,1,0
2019/04/08,EMEA - NEE,UKI,United Kingdom,Northampton and Milton Keynes,1,0,0,2,1635,1,0,0
2019/02/11,EMEA - NEE,UKI,United Kingdom,Northampton and Milton Keynes,1,0,0,2,1470,0,0,0
2018/12/17,EMEA - NEE,UKI,United Kingdom,Northampton and Milton Keynes,1,0,0,153,1827,1,54,97
2019/02/04,EMEA - NEE,UKI,United Kingdom,Northampton and Milton Keynes,1,0,0,2,1535,0,1,0
